full_name,repo,description,stars,forks,language,user,name,type,location,lat,long,city,country,rank
sangupta/ps,ps,Problem Solving,877,43,,sangupta,Sandeep Gupta,User,Noida - India,28.535516100000002,77.3910265,Noida,India,334.5
material-foundation/material-remixer,material-remixer,A set of cross-platform libraries and protocols to allow the sharing of design values and live refinement of apps during the development process.,855,41,,material-foundation,,Organization,,,,,,341.0
DynamicCocoa/DynamicCocoa,DynamicCocoa,A framework for running Cocoa code dynamically.,803,77,,DynamicCocoa,,Organization,,,,,,356.0
Lunat1q/Catchem-PoGo,Catchem-PoGo,"PoGo Bot, C#, awesome UI, Bot manager, Discord server: https://discord.me/Catchem",801,515,,Lunat1q,Max,User,"Moscow, Russia",55.755826,37.6173,Moscow,Russia,357.5
ruanyf/document-style-guide,document-style-guide,中文技术文档的写作规范,782,166,,ruanyf,Ruan YiFeng,User,"Shanghai, China",31.230415999999998,121.473701,Shanghai,China,366.5
TalAter/awesome-progressive-web-apps,awesome-progressive-web-apps,:sunrise: A collection of awesome resources for building progressive web apps,772,52,,TalAter,Tal Ater,User,"Tel Aviv, Israel",32.0852999,34.78176759999999,Tel Aviv-Yafo,Israel,373.5
apple/swift-protobuf-plugin,swift-protobuf-plugin,Moved to apple/swift-protobuf,764,18,,apple,Apple,Organization,"Cupertino, CA",37.322997799999996,-122.03218229999999,Cupertino,United States,376.0
soumith/ganhacks,ganhacks,starter from 'How to Train a GAN?' at NIPS2016,735,96,,soumith,Soumith Chintala,User,"New York, USA",40.7127837,-74.00594129999999,New York,United States,394.0
kenberkeley/redux-simple-tutorial,redux-simple-tutorial,Redux 莞式教程。本教程深入浅出，配套入门、进阶源码解读以及文档注释丰满的 Demo 等一条龙服务,706,120,,kenberkeley,Ken Berkeley,User,,,,,,423.5
Famolus/awesome-sass,awesome-sass,"🎨 Curated list of awesome Sass and SCSS frameworks, libraries, style guides, articles, and resources.",694,37,,Famolus,Famolus,Organization,,,,,,439.5
facebookincubator/react-vr,react-vr,Issues-only repo for React VR - a React Native platform to run 3D and WebVR content.,690,14,,facebookincubator,Facebook Incubator,Organization,"Menlo Park, California",37.4529598,-122.1817252,Menlo Park,United States,444.5
AoDevBlue/MaterialValues,MaterialValues,An Android library for material design values,668,33,,AoDevBlue,Ao,User,,,,,,464.0
GeekLiB/Lee-VR-Source,Lee-VR-Source,VR developers necessary resources(VR 开发者必备资源汇总),652,139,,GeekLiB,Albert Lee,User,"San Francisco,CA",37.7749295,-122.4194155,San Francisco,United States,478.0
postlight/awesome-cms,awesome-cms,📚 A collection of open and closed source Content Management Systems (CMS) for your perusal.,649,44,,postlight,Postlight,Organization,"New York, NY",40.7127837,-74.00594129999999,New York,United States,479.0
struct/mms,mms,Modern Memory Safety in C/C++,620,46,,struct,Chris Rohlf,User,@chrisrohlf,,,,,506.5
mrjoelkemp/awesome-paid-open-source,awesome-paid-open-source,Collection of links around paid/sustainable open source development,604,26,,mrjoelkemp,Joel Kemp,User,"New York, NY",40.7127837,-74.00594129999999,New York,United States,532.5
bufferapp/android-guidelines,android-guidelines,Project Guidelines for the Android Buffer App,599,90,,bufferapp,Buffer,Organization,,,,,,539.0
ericdouglas/react-learning,react-learning,:link: A curated list of free resources to master React Development :sparkles:,593,48,,ericdouglas,Eric Douglas,User,Brazil,-14.235004,-51.92528,,Brazil,548.5
poteto/elixirconf-2016,elixirconf-2016,ElixirConf 2016 summary,585,62,,poteto,Lauren Tan,User,"San Francisco, CA",37.7749295,-122.4194155,San Francisco,United States,555.0
turbo/openftp4,openftp4,A list of all FTP servers in IPv4 that allow anonymous logins.,573,91,,turbo,minxomat,User,Leipzig & London,51.4220814,12.2203805,Schkeuditz,Germany,574.0
onqtam/awesome-cmake,awesome-cmake,"A curated list of awesome CMake scripts, modules, examples and others.",571,37,,onqtam,Viktor Kirilov,User,"Sofia, Bulgaria",42.69770820000001,23.3218675,Sofia,Bulgaria,578.0
chibicode/react-functional-css-protips,react-functional-css-protips,":sunglasses: Functional CSS - The Good, The Bad, and Some Protips for React.js Users",565,12,,chibicode,Shu Uesugi,User,"San Francisco, CA",37.7749295,-122.4194155,San Francisco,United States,586.0
hypotext/notation,notation,Collection of quotes on interesting notations & how they affect thought.,564,20,,hypotext,,User,,,,,,587.0
xinghongfei/awesome-view,awesome-view,自定义View有这些足够了,542,132,,xinghongfei,Maat红飞,User,"Beijing,China",39.904211,116.407395,Beijing,China,613.5
Jermic/Android-Crack-Tool,Android-Crack-Tool,Android crack tool Just For Mac,534,90,,Jermic,Jermic-Yaung,User,BeiJing,39.904211,116.407395,Beijing,China,626.0
Nax/longflow-manifesto,longflow-manifesto,:coffee: The longflow manifesto,533,23,,Nax,,User,France,46.227638,2.213749,,France,629.5
BrianEstrada/PokeScanner,PokeScanner,A Scanning tool for Pokemon Go for Android.,526,165,,BrianEstrada,Brian Estrada,User,Los Angeles,34.0522342,-118.24368490000002,Los Angeles,United States,642.0
lenazun/working-remotely,working-remotely,A list of tips and practical ideas we've learned while working remotely,520,30,,lenazun,Lena,User,,,,,,651.5
finndev/PokeBuddy,PokeBuddy,,517,225,,finndev,finndev,User,[fs],-28.4541105,26.7967849,,South Africa,655.0
adamsitnik/awesome-dot-net-performance,awesome-dot-net-performance,"A curated list of awesome .NET Performance books, courses, trainings, conference talks, blogs and most inspiring open source contributors. Inspired by awesome-... stuff.",505,34,,adamsitnik,Adam Sitnik,User,"Gdańsk, Poland",54.35202520000001,18.6466384,Gdańsk,Poland,675.0
allenwong/MakeIconsWithSketch,MakeIconsWithSketch,Simple tutorials about how to make icons with Sketch. ,495,25,,allenwong,Allen Wang,User,"Hangzhou, China.",30.274084999999996,120.15507,Hangzhou,China,692.0
fchollet/keras-resources,keras-resources,"Directory of tutorials and open-source code repositories for working with Keras, the Python deep learning library",493,109,,fchollet,François Chollet,User,Mountain View,37.3860517,-122.08385109999999,Mountain View,United States,696.0
521xueweihan/git-tips,git-tips,:trollface:Git的奇技淫巧,489,131,,521xueweihan,削微寒,User,北京,39.904211,116.407395,Beijing,China,702.0
jobbole/ProgrammingProjectList,ProgrammingProjectList,,463,256,,jobbole,伯乐在线,Organization,ShangHai,31.230415999999998,121.473701,Shanghai,China,742.5
flyeralarm/onboarding,onboarding,A list of resources we at flyeralarm use to get new developers up and running,463,32,,flyeralarm,FLYERALARM,Organization,,,,,,742.5
mgechev/angular-performance-checklist,angular-performance-checklist,Cheatsheet for developing ⚡lightning⚡ fast Angular applications.,450,32,,mgechev,Minko Gechev,User,"California, USA",36.778261,-119.4179324,,United States,769.0
tib/awesome-xcode-extensions,awesome-xcode-extensions,Awesome native Xcode extensions.,445,40,,tib,Tibor Bödecs,User,"Budapest, Hungary",47.497912,19.040235,Budapest,Hungary,776.5
melnik909/frontend-whitelist,frontend-whitelist,Frontend WhiteList — это список полезных ресурсов для разработчиков интерфейсов,443,73,,melnik909,Stas Melnikov,User,"Penza, Russia",53.22729029999999,45.0,Penza,Russia,779.0
gdgbeijing/devfest2016,devfest2016,http://chinagdg.org/2016-devfest-beijing/,437,88,,gdgbeijing,GDG Beijing,Organization,"Beijing, China",39.904211,116.407395,Beijing,China,789.5
vermont42/Podcasts,Podcasts,A list of podcasts of interest to iOS developers and other habitués of the Apple ecosystem.,435,17,,vermont42,Josh Adams,User,"Berkeley, California",37.87159260000001,-122.272747,Berkeley,United States,795.5
vhpoet/react-native-styling-cheat-sheet,react-native-styling-cheat-sheet,Most of the React Native styling material in one page,420,25,,vhpoet,Vahe Hovhannisyan,User,"San Francisco, United States",37.7749295,-122.4194155,San Francisco,United States,819.5
sfermigier/awesome-functional-python,awesome-functional-python,,417,22,,sfermigier,Stefane Fermigier,User,"Paris, France",48.856614,2.3522218999999995,Paris,France,829.0
google/bbr,bbr,,414,53,,google,Google,Organization,,,,,,835.5
jivoi/awesome-ml-for-cybersecurity,awesome-ml-for-cybersecurity, :octocat: Machine Learning for Cyber Security,362,82,,jivoi,EK_,User,Somewhere Out in Space,,,,,938.0
pogodevorg/awesome-pokemongo,awesome-pokemongo,"A list of awesome PokemonGO frameworks, libraries, software, resources and links.",351,82,,pogodevorg,PogoDev,Organization,Pallet Town,47.139777,-1.337189,Le Pallet,France,971.0
devlinkcn/ppts_for_idev2016,ppts_for_idev2016,iDev 2016 全平台开发者大会 PPTs,351,79,,devlinkcn,DevLink,Organization,Beijing,39.904211,116.407395,Beijing,China,971.0
shekhargulati/gradle-tips,gradle-tips,Gradle tips for all of us,349,23,,shekhargulati,Shekhar Gulati,User,,,,,,974.0
HollyAdele/awesome-programming-for-kids,awesome-programming-for-kids,A curated list of resources for teaching kids programming. ,348,21,,HollyAdele,,User,,,,,,977.0
1ppm/1ppmLog,1ppmLog,"Release one side project per month, log your results here!",347,137,,1ppm,1PPM Club,User,Global,,,,,981.5
ggomaeng/better-developer-quotes,better-developer-quotes,💡 A compilation of answers I received from other developers when I asked them--'How do I become a better developer?',347,26,,ggomaeng,Sung Woo Park,User,"Los Angeles, CA",34.0522342,-118.24368490000002,Los Angeles,United States,981.5
hackstoic/golang-open-source-projects,golang-open-source-projects,为互联网IT人打造的中文版awesome-go,345,104,,hackstoic,,User,,,,,,988.0
karpathy/paper-notes,paper-notes,"Random notes on papers, likely a short-term repo.",345,35,,karpathy,Andrej,User,Stanford,,,,,988.0
jirsbek/SSH-keys-in-macOS-Sierra-keychain,SSH-keys-in-macOS-Sierra-keychain,Saving SSH keys in macOS Sierra keychain,338,13,,jirsbek,Jiří Šebek,User,Prague,50.0755381,14.4378005,Prague,Czechia,1002.5
jobbole/awesome-python-books,awesome-python-books,如果有人让你推荐 Python 技术书，请让他看这个列表,336,142,,jobbole,伯乐在线,Organization,ShangHai,31.230415999999998,121.473701,Shanghai,China,1008.5
joggerplus/awesome-weex,awesome-weex,"A curated list of awesome Weex guides, articles, sites, tools, projects and resources. ",335,47,,joggerplus,JoggerPlus,Organization,"Beijing,China",39.904211,116.407395,Beijing,China,1012.5
tokio-rs/tokio,tokio,Asynchronous I/O for Rust,332,3,,tokio-rs,Tokio,Organization,,,,,,1022.5
jobbole/awesome-web-dev-books,awesome-web-dev-books,如果有人让你推荐前端技术书，请让他看这个列表,331,90,,jobbole,伯乐在线,Organization,ShangHai,31.230415999999998,121.473701,Shanghai,China,1026.5
MDCC2016/iOS-Session-Slides,iOS-Session-Slides,Here are the slides in MDCC 2016 iOS Session.,330,55,,MDCC2016,,Organization,,,,,,1029.5
luozhaohui/books,books,读书如抽丝,324,77,,luozhaohui,罗朝辉,User,"PuDong, ShangHai",31.221517,121.544379,,China,1044.0
pickhardt/maintainers-wanted,maintainers-wanted,"List of projects looking for new lead maintainers, either abandoned or just looking for someone else to lead.",320,17,,pickhardt,Jeff Pickhardt,User,"San Francisco, CA",37.7749295,-122.4194155,San Francisco,United States,1055.5
adam-s/facebook-pixel-guide,facebook-pixel-guide,A guide to using Facebook pixel for efficient ad campaigns,319,19,,adam-s,Adam S,User,"Fort Lauderdale, FL",26.122438600000002,-80.13731740000001,Fort Lauderdale,United States,1059.5
alexmoreno/ES6-para-humanos,ES6-para-humanos,Um guia de fácil compreensão pra começar a escrever ES6,312,50,,alexmoreno,Alex M.,User,Curitiba,-25.428954100000002,-49.267137,Curitiba,Brazil,1078.0
jirengu/frontend-interview,frontend-interview,前端笔试面试题题库,299,36,,jirengu,饥人谷,User,杭州,30.274084999999996,120.15507,Hangzhou,China,1114.5
QConChina/QConShanghai2016,QConShanghai2016,QCon上海2016幻灯片,298,175,,QConChina,,User,,,,,,1117.5
LineageOS/android,android,Misc Android stuff,297,32,,LineageOS,Lineage Android Distribution,Organization,,,,,,1122.5
awslabs/serverless-application-model,serverless-application-model,AWS Serverless Application Model (AWS SAM) prescribes rules for expressing Serverless applications on AWS.,292,28,,awslabs,Amazon Web Services - Labs,Organization,"Seattle, WA",47.6062095,-122.33207079999998,Seattle,United States,1144.5
you-dont-need/You-Dont-Need-GUI,You-Dont-Need-GUI,Stop relying on GUI; CLI **ROCKS**,289,15,,you-dont-need,You Don't Need,Organization,,,,,,1157.5
madongqiang2201/views,views,A collection of cool android custom views,289,76,,madongqiang2201,小马哥Mark,User,Jinan China,36.651216,117.12,Jinan,China,1157.5
swift-server/work-group,work-group,Work group steering the development and direction of the Swift Server APIs,283,52,,swift-server,,Organization,,,,,,1179.5
SKTBrain/awesome-starcraftAI,awesome-starcraftAI,A curated list of resources dedicated to StarCraft AI.,281,18,,SKTBrain,SK T-Brain,Organization,SK T-Tower,21.1739137,79.0773648,Nagpur,India,1186.0
liulex/Snipaste-Feedback,Snipaste-Feedback,Snipaste wiki & feedback,280,23,,liulex,Le Liu,User,,,,,,1191.0
mikaelbr/open-source-ideas,open-source-ideas,:open_hands: Ever had a cool idea to an Open Source project but didn't have the time to implement yourself? Let someone else give it a try!,279,5,,mikaelbr,Mikael Brevik,User,"Trondheim, Norway",63.4305149,10.3950528,Trondheim,Norway,1196.5
tobiasbueschel/awesome-pokemon,awesome-pokemon,":video_game: A curated list of awesome Pokemon & Pokemon Go resources, tools and more.",274,30,,tobiasbueschel,Tobias Büschel,User,"Berlin, Germany",52.52000659999999,13.404954,Berlin,Germany,1219.0
tsrot/study-notes,study-notes,"WEB前端学习笔记和感悟。If you don’t learn to think when you are young, you may never learn.",273,105,,tsrot,xieliqun,User,HangZhou,30.274084999999996,120.15507,Hangzhou,China,1225.0
DDFE/DDFE-blog,DDFE-blog,welcome to DDFE's blog,271,27,,DDFE,,Organization,,,,,,1238.0
joereynolds/what-to-code,what-to-code,Ideas for things to program,270,15,,joereynolds,Joe Reynolds,User,"Wales, UK",52.1306607,-3.7837117,,United Kingdom,1245.0
Geekbang/ArchSummit,ArchSummit,ArchSummit全球架构师峰会,269,101,,Geekbang,极客邦科技,Organization,Beijing,39.904211,116.407395,Beijing,China,1250.0
GeekLiB/AR-Source,AR-Source,Augmented reality (AR) development resources(增强现实开发资源汇总),259,72,,GeekLiB,Albert Lee,User,"San Francisco,CA",37.7749295,-122.4194155,San Francisco,United States,1297.0
jesstelford/react-workshop,react-workshop,An at-your-own pace practical workshop for absolute beginners to react,256,24,,jesstelford,Jess Telford,User,"Sydney, Australia",-33.8688197,151.2092955,Sydney,Australia,1312.5
fkomauli/riforma-costituzionale,riforma-costituzionale,"Disposizioni per il superamento del bicameralismo paritario, la riduzione del numero dei parlamentari, il contenimento dei costi di funzionamento delle istituzioni, la soppressione del CNEL e la revisione del titolo V della parte II della Costituzione.",256,35,,fkomauli,Francesco Komauli,User,"Milan, Italy",45.465421899999996,9.1859243,Milan,Italy,1312.5
github/game-off-2016,game-off-2016,GitHub's month-long game jam :video_game: November 2016,253,581,,github,GitHub,Organization,"San Francisco, CA",37.7749295,-122.4194155,San Francisco,United States,1327.0
FreeCodeCamp/how-to-contribute-to-open-source,how-to-contribute-to-open-source,A guide to contributing to open source,253,41,,FreeCodeCamp,Free Code Camp,Organization,"San Francisco, California, USA",37.7749295,-122.4194155,San Francisco,United States,1327.0
crazycodeboy/react-native-awesome,react-native-awesome,React Native 学习资源精选仓库(汇聚知识，分享精华)汇集了各类react-native学习资料、工具、组件、开源App、资源下载、以及相关新闻等，只求精不求全。,250,77,,crazycodeboy,DevIo.org,User,sh,54.21936720000001,9.6961167,,Germany,1344.0
RyanZim/awesome-npm-scripts,awesome-npm-scripts,Everything awesome related to npm scripts and using npm as a build tool.,247,7,,RyanZim,Ryan Zimmerman,User,"East Earl, PA",40.110110299999995,-76.03276269999998,East Earl,United States,1355.0
dargaCode/LogicAndCodingGames,LogicAndCodingGames,(Markdown) - A list of programming-related games I'd like to try,247,18,,dargaCode,Darga,User,SF Bay Area,37.8271784,-122.2913078,,United States,1355.0
dongweiming/commentbox,commentbox,网易云音乐精彩评论[关闭],246,123,,dongweiming,小明,User,"Beijing, China",39.904211,116.407395,Beijing,China,1361.5
sindresorhus/ponyfill,ponyfill,🦄 Like polyfill but with pony pureness,246,8,,sindresorhus,Sindre Sorhus,User,° ☾ ☆ ¸. ¸　★  :.　 . • ○ ° ★,,,,,1361.5
sindresorhus/promise-fun,promise-fun,"Promise packages, patterns, chat, and tutorials",244,4,,sindresorhus,Sindre Sorhus,User,° ☾ ☆ ¸. ¸　★  :.　 . • ○ ° ★,,,,,1370.0
mylxsw/growing-up,growing-up,程序猿成长计划,244,43,,mylxsw,管宜尧,User,China,35.86166,104.195397,,China,1370.0
DyncLang/DevLiveBook,DevLiveBook,励志成为较全的直播技术导航_AnyRTC,243,65,,DyncLang,DyncLang,User,上海市杨浦区国权北路1600号湾谷科技园A6栋7楼北,,,,,1374.0
