id, name, type, location
bgian, "Bobby Giangeruso", User, "New York, NY"
toolinbox, "Toolinbox", User, ""
kishikawakatsumi, "kishikawa katsumi", User, "Tokyo"
DTVD, "Orakaro", User, ""
AkdM, "Anthony Da Mota", User, "France"
muukii, "Hiroshi Kimura", User, "Tokyo, Japan"
andresinaka, "Andres Canal", User, "Argentina"
youngsoft, "欧阳大哥", User, "Beijing China"
nst, "Nicolas Seriot", User, "Switzerland"
eBardX, "J. G. Pusey", User, "Cos Cob, CT"
NghiaTranUIT, "Nghia Tran", User, "Ho Chi Minh City, Viet Nam"
sahandnayebaziz, "Sahand Nayebaziz", User, "New York, New York"
OrRon, "Or Ron", User, "Israel"
6ag, "六阿哥", User, "China"
johnno1962, "John Holdsworth", User, "London Docklands"
netyouli, "吴海超(WHC)", User, "shanghai"
gokulgovind, "Gokul", User, "Chennai"
hsylife, "Yuta Hoshino", User, "Japan"
baoyongzhang, "Mr.Bao", User, "Beijing, China"
rshevchuk, "Ruslan Shevchuk", User, "New York, USA"
rolandleth, "Roland Leth", User, "Bucharest, Romania"
chenxtdo, "chenxt", User, ""
pitiphong-p, "Pitiphong Phongpattranont", User, "Thailand"
yulingtianxia, "杨萧玉", User, "Shenzhen,China"
ayushn21, "Ayush Newatia", User, "United Kingdom"
albertodebortoli, "Alberto De Bortoli", User, "London, UK"
ruslanskorb, "Ruslan Skorb", User, "Riga, Latvia"
dduan, "Daniel Duan", User, ""
lorentey, "Károly Lőrentey", User, "Budapest, Hungary"
ming1016, "戴铭", User, "北京"
mattgallagher, "Matt Gallagher", User, "Melbourne, Australia."
marty-suzuki, "Taiki Suzuki", User, "Tokyo, Japan"
jordidekock, "", User, ""
BalestraPatrick, "Patrick Balestra", User, "Bellinzona, Switzerland"
teddylong, "", User, ""
coderwhy, "", User, ""
tomkowz, "Tomasz Szulc", User, "Szczecin, Poland"
nishimao, "mao", User, ""
wess, "Wess Cope", User, "Clover, SC"
AndrewGene, "Andrew Goodwin", User, "United States"
twostraws, "Paul Hudson", User, "Bath, UK"
evermeer, "Edwin Vermeer", User, "Wieringerwaard"
nunogoncalves, "Nuno Gonçalves", User, "Lisbon"
cemolcay, "Cem Olcay", User, "San Francisco"
zekunyan, "zekunyan", User, "Hangzhou.China"
LeonardoCardoso, "Leonardo Cardoso", User, "Berlin"
ole, "Ole Begemann", User, "Berlin"
khanlou, "Soroush Khanlou", User, "Brooklyn, NY"
Herb-Sun, "Herb", User, ""
victorBaro, "Victor Baro", User, "Barcelona"
thomaspaulmann, "Thomas Paul Mann", User, "Munich, Germany"
vitormesquita, "Vitor Mesquita", User, "Campo Grande, Brazil"
CoderZhuXH, "朱晓辉", User, "Shenzhen,China"
Techprimate, "Philip Niedertscheider", User, "Austria, Dornbirn"
MosheBerman, "Moshe", User, "Brooklyn, New York"
taglia3, "Matteo Tagliafico", User, "Turin"
s1ddok, "Andrey Volodin", User, ""
sergdort, "", User, ""
lsapan, "Luke Sapan", User, "Maine, USA"
LeoMobileDeveloper, "Leo", User, "Shanghai,China"
andrealufino, "Andrea Mario Lufino", User, "Milan, Italy"
ktanaka117, "Tanaka Kenji", User, "Akihabara, Japan"
xxxAIRINxxx, "Airin", User, "Tokyo"
iMasanari, "Iwata Masanari", User, ""
unixzii, "Cyandev", User, "Beijing, China"
v-braun, "Viktor Braun", User, ""
fogleman, "Michael Fogleman", User, "Cary, NC"
tidwall, "Josh Baker", User, "Tempe, AZ"
alexflint, "Alex Flint", User, "San Francisco, CA"
davecheney, "Dave Cheney", User, "Sydney, Australia"
anthonynsimon, "Anthony N. Simon", User, "Munich, Germany"
iamduo, "Duo Zheng", User, "NYC, Semi-Digital Nomad"
kelseyhightower, "Kelsey Hightower", User, "Portland, OR"
shiyanhui, "Lime", User, "Beijing, China"
natefinch, "Nate Finch", User, "Massachusetts, USA"
chewxy, "Chewxy", User, ""
jaksi, "Kristóf Jakab", User, "Hungary"
Luxurioust, "Ri Xu", User, ""
mhausenblas, "Michael Hausenblas", User, "Galway, Ireland"
wcharczuk, "Will Charczuk", User, "San Francisco, CA"
rakyll, "Jaana Burcu Dogan", User, "San Francisco, CA"
bouk, "Bouke van der Bijl", User, "Ottawa"
irfansharif, "irfan sharif", User, "New York, NY"
sidkshatriya, "Sidharth Kshatriya", User, ""
dop251, "Dmitry Panov", User, "London, UK"
huydx, "0x6875790d0a", User, "Tokyo"
domodwyer, "Dom", User, "London, UK"
samonzeweb, "Samuel GAY", User, "Strasbourg - France"
jessfraz, "Jess Frazelle", User, "PID 1"
a8m, "Ariel Mashraki", User, "Tel Aviv, Israel"
krotik, "Matthias Ladkau", User, "London"
pforemski, "Pawel Foremski", User, "Poland"
gokcehan, "", User, ""
huacnlee, "Jason Lee", User, "Chengdu,China"
chrislusf, "Chris Lu", User, "Bay Area"
Requilence, "Roman Khafizianov", User, ""
donutloop, "Marcel Edmund Franke", User, "Berlin"
travisjeffery, "Travis Jeffery", User, "Toronto"
radovskyb, "Benjamin Radovsky", User, "Melbourne, Australia"
asobti, "Ayush Sobti", User, "Philadelphia, PA"
cstockton, "Chris Stockton", User, "Phoenix, AZ, USA"
haya14busa, "haya14busa", User, "Kyoto, Japan"
oelmekki, "Olivier El Mekki", User, "Dijon, France"
mikaa123, "Michael Sokol", User, "Paris, France"
ryhanson, "Ryan Hanson", User, "Boise, ID"
johnathanhowell, "Johnathan Howell", User, "Cambridge, MA"
erroneousboat, "JP Bruins Slot", User, "Amsterdam"
neelance, "Richard Musiol", User, "Berlin, Germany"
valyala, "Aliaksandr Valialkin", User, "Kiev"
geohot, "George Hotz", User, "Glen Rock, NJ"
timakin, "Seiji Takahashi", User, "Tokyo, Japan"
wgliang, "wangguoliang", User, ""
vrok, "Marcin Wrochniak", User, "Poland"
logrusorgru, "Konstantin Ivanov", User, "Russia"
jedisct1, "Frank Denis", User, "Paris, France"
DiSiqueira, "Diego Siqueira", User, "Bauru, São Paulo - Brasil"
pureconfig, "", User, ""
dannyvankooten, "Danny van Kooten", User, "Nijmegen, The Netherlands"
nim4, "Nima Ghotbi", User, "Izmir, Turkey"
milochristiansen, "Milo Christiansen", User, "Michigan, USA"
alexedwards, "Alex Edwards", User, ""
gudegg, "gude", User, "Hangzhou,China"
emmanuel-keller, "Emmanuel Keller", User, ""
mtojek, "Marcin Tojek", User, "Gdansk, Poland"
cosiner, "aihui zhu", User, "China"
jpillora, "Jaime Pillora", User, "Sydney, Australia"
ahmetalpbalkan, "Ahmet Alp Balkan", User, "Seattle, WA"
skelterjohn, "John Asmuth", User, "New York, New York"
xsank, "xsank", User, "Hangzhou, China"
qieangel2013, "Qiufang Zhang", User, "Beijing, China"
vesche, "Austin Jackson", User, "USA"
jochasinga, "Joe Chasinga", User, "New York City"
robbiev, "Robbie Vanbrabant", User, "London"
felixge, "Felix Geisendörfer", User, "Berlin, Germany"
silenceper, "silenceper", User, "shenzhen"
atongen, "Andrew Tongen", User, "Minneapolis, MN"
magoo, "Ryan McGeehan", User, ""
agnivade, "Agniva De Sarker", User, "Bangalore, India"
jacobmarshall, "Jacob Marshall", User, "New Zealand"
mattn, "mattn", User, "Osaka, Japan"
dpolansky, "Dave Polansky", User, ""
gen2brain, "Milan Nikolic", User, "Belgrade, Serbia"
six-ddc, "dudongcheng", User, "Beijing, China"
benbjohnson, "Ben Johnson", User, "Denver, CO"
ddo, "Ddo", User, ""
tcnksm, "Taichi Nakashima", User, "tokyo"
schollz, "Zack", User, ""
kintoandar, "Joel Bastos", User, "Porto, Portugal"
cespare, "Caleb Spare", User, "Palo Alto, CA"
wendigo, "Mateusz Gajewski", User, "Poland, Warsaw"
lacion, "Luis Morales", User, "Madrid"
teh-cmc, "Clement 'cmc' Rey", User, "Paris, France"
Xeoncross, "David Pennington", User, "Dallas, Texas"
erikh, "Erik Hollensbe", User, "San Francisco, CA"
mrtazz, "Daniel Schauenberg", User, "Brooklyn"
nareix, "", User, ""
hanbang-wang, "SuperFashi", User, "Beijing, China"
liuxp0827, "PONPON", User, "Xiamen"
pierreprinetti, "Pierre Prinetti", User, "Torino, Italy"
helloqingfeng, "", User, "北京"
summerblue, "CharlieJade", User, "ShenZhen China"
renatomarinho, "Renato Marinho", User, "LX-PT / RJ-BR"
mpociot, "Marcel Pociot", User, "Germany"
ngfw, "Nick Gejadze", User, ""
orangetw, "Orange Tsai", User, "Taiwan"
lufficc, "Li Congcong", User, "SiChuan ChengDu"
TIGERB, "TIGERB", User, "BEIJING"
cviebrock, "Colin Viebrock", User, ""
jcc, "Jiajian Chan", User, "Guangzhou"
ijry, "jry", User, ""
unicodeveloper, "Prosper Otemuyiwa", User, "Lagos, Nigeria"
zqqian, "", User, ""
kaienkira, "kaien", User, "Shanghai.China"
adamwathan, "Adam Wathan", User, "Ontario, Canada"
EleTeam, "Tony Wong", User, "SZ, China"
wells, "Brian Wells", User, "Tennessee, USA"
thedevdojo, "", User, ""
jwage, "Jonathan H. Wage", User, "Nashville, TN"
opsxcq, "", User, ""
tmtbe, "不再迟疑", User, ""
maysrp, "Xiaosea", User, "china"
lincanbin, "Canbin Lin", User, "Shenzhen, Guangdong, China"
asvae, "", User, ""
JacobBennett, "Jacob Bennett", User, "Normal, IL"
napolux, "Francesco Napoletano", User, "Milan, Italy"
moell-peng, "moell", User, "Shanghai, China"
cretueusebiu, "Cretu Eusebiu", User, "Romania"
cytopia, "cytopia", User, "Berlin, Germany"
JamesTheHacker, "JamesTheHacker", User, "United Kingdom"
We5ter, "Wester", User, "Chengdu,China"
NicklasWallgren, "", User, ""
zeeshanu, "Zeeshan Ahmed", User, "Faisalabad, Pakistan"
szepeviktor, "Viktor Szépe", User, "Budapest, HUNGARY"
gingerbeardman, "Matt Sephton", User, "Cornwall & London, UK"
overtrue, "安正超", User, "Beijing,China"
antonioribeiro, "Antonio Carlos Ribeiro", User, ""
yuan1994, "tianpian", User, "北京市朝阳区"
nick-bai, "白云飞", User, ""
keaixiaou, "流浪剑客", User, ""
Hesto, "Piotr Łosiak", User, "Łódź, Poland"
k1995, "", User, ""
damiantw, "", User, ""
JulienTant, "Julien Tant", User, "Paris, France"
tomschlick, "Tom Schlick", User, "Pittsburgh, PA"
tekezo, "Takayama Fumihiko", User, "Japan"
tencent-wechat, "WeChat", User, "China"
ryanjay0, "Ryan", User, ""
seetaface, "", User, ""
koth, "", User, ""
tqchen, "Tianqi Chen", User, ""
cysmith, "Cameron", User, ""
kw-udon, "Keiichi Watanabe", User, "The University of Tokyo"
hsutter, "Herb Sutter", User, ""
ionescu007, "Alex Ionescu", User, ""
begla, "Benjamin Glatzel", User, "Germany"
weolar, "", User, ""
MCGallaspy, "Michael Gallaspy", User, ""
greg7mdp, "Gregory Popovitch", User, "Michigan, USA"
haikarainen, "Fredrik Svantesson", User, "Sweden"
JakobEngel, "", User, ""
illera88, "Alberto Garcia Illera", User, "San Francisco"
DmitryUlyanov, "Dmitry Ulyanov", User, "Moscow"
ashtuchkin, "Alexander Shtuchkin", User, "San Francisco"
ncatlin, "Nia Catlin", User, "Cake-filled grey old island"
fastio, "Peng Jian", User, "China"
lferry007, "", User, ""
WindyDarian, "Windy Darian", User, "Philadelphia"
davheld, "David Held", User, "Palo Alto, CA"
tobefuturer, "杨君", User, ""
venshine, "venshine", User, "Beijing, China"
CedricGuillemet, "Cedric Guillemet", User, "Brittany, France"
ral99, "Rodrigo A. Lima", User, "Sao Paulo, Brazil"
antire-book, "Programming Linux Anti-Reversing Techniques", User, ""
rsms, "Rasmus", User, "San Francisco"
karimnaaji, "Karim Naaji", User, "Brooklyn, New York"
stagadish, "Gil Dekel", User, "JC/NYC"
NytroRST, "Ionut Popescu", User, "Romania"
SullyChen, "Sully Chen", User, "Los Angeles"
matzman666, "", User, ""
20tab, "20tab srl", User, "Rome"
alexhude, "Alexander Hude", User, "Melbourne, Australia"
foonathan, "Jonathan Müller", User, "Germany"
sakshamsharma, "Saksham Sharma", User, "Kanpur, India"
rescrv, "Robert Escriva", User, "Ithaca, NY"
fdiskyou, "", User, "London, UK"
prsyahmi, "Syahmi Azhar", User, ""
stjepang, "Stjepan Glavina", User, "Zagreb, Croatia"
kgretzky, "Kuba Gretzky", User, ""
dekimir, "Dejan Mircevski", User, "Waterloo, Ontario"
zhaoweicai, "Zhaowei Cai", User, ""
JakSprats, "JakSprats", User, ""
Dor1s, "Max Moroz", User, ""
nginnever, "Nathan Ginnever", User, "Los Angeles"
arkenthera, "arkenthera", User, ""
Iyengar111, "", User, "Singapore"
zeux, "Arseny Kapoulkine", User, "San Francisco"
matiasinsaurralde, "Matias Insaurralde", User, "Paraguay"
Erkaman, "Eric Arnebäck", User, "Sweden, Gothenburg"
leegao, "Lee Gao", User, "Menlo Park, CA"
dusty-nv, "Dustin Franklin", User, ""
antirez, "Salvatore Sanfilippo", User, "Campobello di Licata, Sicily, Italy"
jgamblin, "Jerry Gamblin", User, "United States"
juliocesarfort, "Julio", User, "Krakow, Poland"
mattrajca, "Matt Rajca", User, "Chicago"
miloyip, "Milo Yip", User, "Hong Kong, China"
endrazine, "Jonathan Brossard", User, "San Francisco"
skypeopensource, "", User, ""
timwr, "Tim", User, ""
vvviperrr, "Konstantin Menyaev", User, ""
tsl0922, "Shuanglei Tao", User, "Shenzhen, China"
Screetsec, "Edo -maland-", User, "INDONESIA"
mempodippy, "blank", User, "Edinburgh, Scotland"
ufrisk, "Ulf Frisk", User, "Sweden"
robinhouston, "Robin Houston", User, "London"
ivanfratric, "", User, ""
jonasdn, "Jonas Danielsson", User, ""
mathieupassenaud, "Mathieu Passenaud", User, "Toulouse, France"
adtac, "Adhityaa Chandrasekar", User, ""
lunixbochs, "Ryan Hileman", User, ""
Novum, "Axel Gneiting", User, ""
0x27, "David Davidson", User, "In your SQL queries... Droppin' yo database."
xyzxqs, "xyzxqs", User, "China"
1N3, "1N3", User, ""
ronsoros, "", User, ""
afiskon, "Aleksander Alekseev", User, "Russia"
TheOfficialFloW, "", User, ""
shinh, "Shinichiro Hamaji", User, ""
lexborisov, "lex", User, ""
krakjoe, "Joe Watkins", User, "United Kingdom"
ClockSelect, "", User, ""
hasherezade, "@hasherezade", User, "Poland"
silight-jp, "silight", User, ""
mbevand, "", User, ""
asamy, "Ahmed Samy", User, ""
robertdavidgraham, "Robert David Graham", User, "@ErrataRob"
scumjr, "", User, ""
kingwang666, "", User, "HangZhou"
jonasmr, "Jonas Meyer", User, "Denmark"
benjamin-42, "Benjamin Randazzo", User, "Paris, France"
jedisct1, "Frank Denis", User, "Paris, France"
MinhasKamal, "Minhas Kamal", User, "Dhaka, Bangladesh"
MauriceGit, "Maurice Tollmien", User, "Germany, Hamburg"
codr4life, "Andreas", User, ""
p-gen, "", User, "France"
mjosaarinen, "Markku-Juhani O. Saarinen", User, ""
graydon, "Graydon Hoare", User, "Vancouver, BC"
James-Gallagher, "James Gallagher", User, "United Kingdom"
dr-soft, "David Reid", User, ""
anael-seghezzi, "Anaël Seghezzi", User, "France"
boywhp, "", User, ""
SilverMoonSecurity, "moony li", User, ""
elfmz, "", User, ""
jiayy, "jiayy", User, "Beijing-China"
smuyyh, "LeBron_Six", User, "HangZhou , China"
emilk, "Emil Ernerfeldt", User, "Stockholm, Sweden"
yeun, "heeyeun", User, ""
xcatliu, "xcatliu", User, "China, Beijing"
egoist, "EGOIST", User, "Chengdu, China"
rekihattori, "Reki Hattori", User, "Brooklyn, NY"
carloscuesta, "Carlos Cuesta", User, "Barcelona"
Heydon, "Heydon Pickering", User, "Norwich, UK"
MatejKustec, "Matej Kustec", User, "Slovenia, Ljubljana"
mike-schultz, "Mike Schultz", User, "San Diego, CA"
fenbf, "Bartłomiej Filipek", User, "Poland"
viosey, "Viosey", User, "Amoy, China"
jgthms, "Jeremy Thomas", User, "London"
mifi, "Mikael Finstad", User, "Oslo, Norway"
mdbootstrap, "MDBootstrap", User, ""
webkul, "Webkul", User, "Noida , India"
dolce, "Marcelo Dolce", User, "Brasil"
zdhxiong, "啊啊啊", User, "杭州"
raphaelfabeni, "Raphael Fabeni", User, "São Paulo/SP"
tiaanduplessis, "Tiaan", User, "Cape Town, South Africa"
ganapativs, "Ganapati V S", User, "Bangalore, India"
electerious, "Tobias Reich", User, "Germany"
eliorshalev, "Elior Shalev Tabeka", User, "Tel Aviv"
wizardforcel, "Wizard Zhang", User, "Shanghai"
WendellAdriel, "Wendell Adriel", User, "Lisbon - Portugal"
cheeaun, "Lim Chee Aun", User, "Singapore"
rreusser, "Ricky Reusser", User, "Brooklyn, NY"
murat-cileli, "Murat Çileli", User, "Turkey"
toddmotto, "Todd Motto", User, "England, UK"
hejunlin2013, "逆流的鱼yuiop", User, "Beijing, China"
kennethreitz, "Kenneth Reitz", User, "Winchester, VA"
snehesht, "Snehesh", User, "New York City"
fuzzymannerz, "Fuzzy", User, "Sweden"
comdan66, "OA Wu", User, "Taiwan"
wepayui, "WePayUI", User, "shenzhen"
tmoreton, "Tim Moreton Jr", User, "New York City, NY"
alecrios, "", User, ""
nielsenramon, "Nielsen Ramon", User, "Belgium"
dgrtwo, "David Robinson", User, "New York, NY"
cklmercer, "Cody Mercer", User, "Nashville, TN"
DMQ, "", User, ""
qieguo2016, "茄果", User, ""
hilongjw, "Awe", User, "beijing, chengdu"
Idnan, "Adnan Ahmed", User, "Dubai, United Arab Emirates"
liorgrossman, "Lior Grossman", User, ""
jonsuh, "Jonathan Suh", User, "Chicago"
jamonserrano, "Jamón Serrano", User, "Budapest, HU"
r00tkillah, "Hacker, J.R.", User, ""
elky, "elky", User, "Chelyabinsk, Russia"
Chalarangelo, "Angelos Chalaris", User, "Athens, Greece"
wbobeirne, "William O'Beirne", User, "Virginia, USA"
allan2coder, "xsf", User, "China Hangzhou"
jgthms, "Jeremy Thomas", User, "London"
wesbos, "Wes Bos", User, "Hamilton, Ontario"
elendirx, "Michal Spicka", User, "Prague"
dirtycow, "DirtyCow", User, "Brasil"
mrholek, "Łukasz Holeczek", User, "Poland"
pawelgrzybek, "Pawel Grzybek", User, "Northampton / UK"
d3viant0ne, "Joshua Wiens", User, "Twitter - @d3viant0ne "
ConsoleTVs, "Erik Campobadal", User, "Manresa"
RobinLinus, "RobinLinus", User, ""
Notedown-cn, "", User, "Guangzhou"
Broszhu, "朱安邦", User, "China,Hangzhou"
jeffposnick, "Jeffrey Posnick", User, "Brooklyn, NY"
jaywcjlove, "小弟调调™", User, "Shanghai, China"
ijry, "jry", User, ""
chantastic, "Michael Chan", User, "San Diego, CA"
barretlee, "小胡子哥", User, "Hangzhou,China"
notwaldorf, "Monica Dinculescu", User, "Sun Funcisco ☀️"
siggy, "Andrew Seigner", User, "sf,ca,usa"
qiwihui, "qiwihui", User, "Nowhere, Neverland, China"
callmelanmao, "callmelanmao", User, ""
garygreen, "Gary Green", User, "London"
rougier, "Nicolas P. Rougier", User, "Bordeaux"
lsrur, "", User, "Patagonia, Argentina"
josephernest, "", User, "Orleans (France)"
jlord, "Jessica Lord", User, "Portland, Ore"
samayshamdasani, "Samay Shamdasani", User, "New Jersey, USA"
boguz, "Boguz", User, ""
TrumpTracker, "", User, ""
hbxeagle, "eagle.h", User, ""
luyishisi, "luyishisi", User, ""
tiaanduplessis, "Tiaan", User, "Cape Town, South Africa"
atifazam, "Atif Azam", User, "New York, NY"
xem, "", User, ""
jiji262, "令狐葱", User, "China"
dhparkdh, "dhpark", User, "Seoul"
Xyntax, "cdxy", User, "Beijing"
zhengmin1989, "Min (Spark) Zheng", User, ""
deanhume, "Dean", User, "London"
n457, "", User, "France"
jamielhf, "jamie", User, ""
BrandonJoffe, "Brandon Joffe", User, ""
ryanhoo, "Ryan Hoo", User, "Shenzhen, China."
backToNature, "darkh", User, " 北京"
i5ting, "狼叔", User, "china beijing"
jacquerie, "Jacopo Notarstefano", User, "Geneva, Switzerland"
ivanceras, "", User, ""
dansup, "Daniel Supernault", User, "Grande Prairie, Alberta, Canada"
surikov, "Srgy Surkv", User, "Nizhniy Novgorod, Russia"
AdamMarsden, "Adam Marsden", User, "England"
pkremp, "", User, ""
nealrs, "Neal Shyam", User, "Brooklyn"
gwillem, "Willem de Groot", User, "Amsterdam"
davestewart, "Dave Stewart", User, "London, UK"
renancaldas, "Renan Caldas", User, "Buenos Aires, Argentina"
LeaVerou, "Lea Verou", User, "Boston, MA"
WardCunningham, "Ward Cunningham", User, "Portland, Oregon"
GediminasMasaitis, "Gediminas Masaitis", User, ""
JulianNorton, "Julian Norton", User, "New York, NY"
roberdam, "Rober Dam", User, ""
rpplusplus, "Xiaoxuan Tang", User, "Beijing, China"
beweinreich, "Brian Weinreich", User, ""
amatsuda, "Akira Matsuda", User, "Tokyo, Japan"
adamcooke, "Adam Cooke", User, "Dorset, United Kingdom"
EugenMayer, "Eugen Mayer", User, "Germany"
wojteklu, "Wojtek Lukaszuk", User, "Warsaw, Poland"
KrauseFx, "Felix Krause", User, "San Francisco"
antisnatchor, "antisnatchor", User, ""
antulik, "Anton Katunin", User, "Melbourne, Australia"
janlelis, "Jan Lelis", User, "Berlin"
endofunky, "Tobias Svensson", User, "London"
dphuang2, "Dylan Huang", User, ""
toddwschneider, "", User, "New York, NY"
aleks, "Aleks", User, "Germany"
iberianpig, "iberianpig", User, "Tokyo"
bradurani, "Brad Urani", User, "Carpinteria, CA"
michaelfeathers, "Michael Feathers", User, ""
blazeeboy, "Emad Elsaid", User, "Germany"
michenriksen, "Michael Henriksen", User, "Berlin, Germany"
keepcosmos, "Jaehyun Shin", User, "Seoul"
chendo, "Jack Chen", User, "Melbourne, Australia"
allenan, "Andrew Allen", User, "San Francisco, CA"
huynhquancam, "Cẩm Huỳnh", User, ""
Ruenzuo, "Renzo Crisóstomo", User, "Hamburg, Germany"
vitorebatista, "Vitor Emanuel Batista", User, "Joinville - Brazil"
melvinsh, "Melvin Lammerts", User, "The Netherlands"
mxgmn, "ExUtumno", User, "Moscow"
Mrs4s, "", User, ""
Ar1i, "", User, "Germany"
5andr0, "Sandro Trianni", User, "Germany"
FeroxRev, "Ferox", User, ""
Spegeli, "Spegeli", User, "Stuttgart"
neuecc, "Yoshifumi Kawai", User, "Tokyo, Japan"
antiufo, "Andrea Martinelli", User, "Trento, Italy"
NickeManarin, "Nicke Manarin", User, "Santa Cruz do Sul, Rio Grande do Sul, Brazil"
keijiro, "Keijiro Takahashi", User, "Japan"
dodyg, "Dody Gunawinata", User, "Cairo"
davidfowl, "David Fowler", User, "Bellevue, WA"
JimBobSquarePants, "James Jackson-South", User, "Sydney"
thepirat000, "Federico Daniel Colombo", User, "México / Argentina"
Tlaster, "Tlaster", User, ""
tiancaihb, "伪红学家", User, "Pittsburgh"
lolp1, "Jacob Kemple", User, "Salt lake city, Utah"
d-haxton, "", User, ""
EduardoPires, "Eduardo Pires", User, "São Paulo"
Hotrian, "Nicholas Ewalt", User, "Tacoma, Wa"
vandernorth, "Jeffrey van Norden", User, "Haarlem, Netherlands"
foxglovesec, "FoxGlove Security", User, ""
sabresaurus, "Sabresaurus", User, ""
yuleyule66, "Savorboard", User, "ChengDu, China"
tylike, "tylike", User, ""
billwillman, "", User, ""
liguobao, "codelover", User, "shanghai"
Mavichist, "", User, ""
fanpan26, "Fanyuepan", User, " BeiJing,China"
jfrijters, "Jeroen Frijters", User, ""
rgcr, "Rogelio Cedillo", User, ""
warpling, "Ryan McLeod", User, "San Luis Obispo"
mchav, "Michael Chavinda", User, ""
adtac, "Adhityaa Chandrasekar", User, ""
pimterry, "Tim Perry", User, "Barcelona, Spain"
gfredericks, "Gary Fredericks", User, "Chicago"
paulirish, "Paul Irish", User, "Palo Alto"
Screetsec, "Edo -maland-", User, "INDONESIA"
kovetskiy, "Egor Kovetskiy", User, "Novosibirsk, Russia"
haoel, "Hao Chen", User, "Beijing"
mars, "Mars Hall", User, "San Francisco, CA, US"
MakeNowJust, "TSUYUSATO Kitsune", User, "Japan, Tokyo"
ncuillery, "Nicolas Cuillery", User, "Lyon, France"
MariusQuabeck, "Marius Quabeck", User, ""
felixSchl, "Felix Schlitter", User, "New Zealand"
CyberShadow, "Vladimir Panteleev", User, "Moldova, Eastern Europe"
thomaspaulmann, "Thomas Paul Mann", User, "Munich, Germany"
tiaanduplessis, "Tiaan", User, "Cape Town, South Africa"
sroberts, "Scott J. Roberts", User, "Columbus, OH"
chenglou, "Cheng Lou", User, "Palo Alto, California"
Cyclenerd, "Nils", User, "Hamburg, Germany"
dkalaitzidis, "Dimitrios Kalaitzidis", User, "Athens, Greece."
xtiankisutsa, "Christian Kisutsa", User, "Nairobi, Kenya"
lukechilds, "Luke Childs", User, "Chiang Mai, Thailand"
0oVicero0, ".Vicer", User, ""
uptownhr, "James Lee", User, "Los Angeles"
b3rito, "", User, ""
CherryMill, "ChunYu Wang", User, "Beijing China"
hs-cx, "Heston S.", User, "Phoenix, AZ"
NicoHood, "Nico", User, ""
ralish, "Samuel Leslie", User, "Melbourne"
jgamblin, "Jerry Gamblin", User, "United States"
philwantsfish, "Philip OKeefe", User, ""
chrisokasaki, "Chris Okasaki", User, ""
Algomancer, "Adam Hibble", User, "Brisbane, AU"
oakes, "Zach Oakes", User, "Charleston, SC"
arohner, "Allen Rohner", User, "Austin, TX"
weavejester, "James Reeves", User, "London, UK"
tendant, "Lei Wang", User, "San Francisco"
ptaoussanis, "Peter Taoussanis", User, "Berlin, Johannesburg, Chiang Mai"
tiensonqin, "Tienson Qin", User, "hangzhou"
mogenslund, "Mogens Brødsgaard Lund", User, "Aarhus, Denmark"
escherize, "Bryan Maass", User, "Sydney, NSW, Australia"
rastapasta, "Michael Straßburger", User, "Bavaria, Germany"
iostreamer-X, "iostreamer", User, "New Delhi"
robotdestroy, "Charlie Deets", User, "Palo Alto, CA"
michelson, "Miguel Michelson Martinez", User, "Santiago, Chile"
nathancahill, "Nathan Cahill", User, ""
phillipi, "Phillip Isola", User, ""
jcjohnson, "Justin Johnson", User, ""
cvondrick, "Carl Vondrick", User, "Cambridge, MA"
liuzhuang13, "Zhuang Liu", User, "Beijing, China"
Atcold, "Alfredo Canziani", User, "West Lafayette"
reedscot, "Scott Ellison Reed", User, "London, UK"
ankurhanda, "Ankur Handa", User, "London"
Kaixhin, "Kai Arulkumaran", User, ""
r00t-3xp10it, "pedro ubuntu", User, "Lisbon - portugal"
kimiyoung, "", User, ""
jiweil, "Jiwei Li", User, "Stanford, CA"
iassael, "Yannis Assael", User, "Oxford, UK"
fxia22, "Fei Xia", User, "Stanford, CA"
jaspervdj, "Jasper Van der Jeugt", User, "Zurich, Switzerland"
steveshogren, "Steve Shogren", User, ""
metakirby5, "Ethan Chan", User, "宇宙"
extr0py, "", User, "Seattle, WA"
w0rp, "", User, ""
liuchengxu, "Liu-Cheng Xu", User, ""
zperrault, "Zach Perrault", User, "Chicago, IL"
skywind3000, "Linwei", User, "PRC"
lifepillar, "Lifepillar", User, ""
rhysd, "Linda_pp", User, "Tokyo, Japan"
cassidoo, "Cassidy Williams", User, "Seattle, WA"
yuttie, "Yuta Taniguchi", User, ""
brooth, "Khalidov Oleg", User, "Russia, Samara"
rakr, "Ramzi Akremi", User, "Melbourne - Australia"
ben519, "Ben", User, "New Orleans, LA"
daattali, "Dean Attali", User, "Toronto"
yihui, "Yihui Xie", User, "Omaha, NE"
fuzyll, "Alexander Taylor", User, ""
neubig, "Graham Neubig", User, "Pittsburgh"
osresearch, "Trammell Hudson", User, ""
ZuzooVn, "Nam Vu", User, "Vietnam"
Developer-Y, "", User, ""
AHAAAAAAA, "Ahmed Almutawa", User, "Boulder, CO"
gztchan, "Tony Chan", User, "Canton, China"
255kb, "Guillaume", User, "Luxembourg"
noffle, "Stephen Whitmore", User, "The tundra of Canada"
metagrover, "Deepak Grover", User, "India"
kelseyhightower, "Kelsey Hightower", User, "Portland, OR"
